County,State,Population,Total Votes,Democrats,Republican,Other
Summit County,Utah,35229,16809,9532,6956,321
Tooele County,Utah,55909,17337,5830,10998,509
Uintah County,Utah,31009,10151,1462,8441,248
Utah County,Utah,487615,157279,29567,122224,5488
Wasatch County,Utah,22120,8531,2892,5430,209
Washington County,Utah,135552,49529,10826,37311,1392
Wayne County,Utah,2731,1314,335,940,39
Weber County,Utah,223676,73394,25666,45885,1843
Addison County,Vermont,36905,19238,13202,5667,369
Bennington County,Vermont,37168,19129,12524,6133,472
Caledonia County,Vermont,31167,14728,8900,5472,356
Chittenden County,Vermont,154659,83440,59611,22237,1592
Essex County,Vermont,6404,3101,1733,1284,84
Franklin County,Vermont,47462,21460,13179,7853,428
Grand Isle County,Vermont,7211,4269,2694,1490,85
Lamoille County,Vermont,23971,12668,8914,3515,239
Orange County,Vermont,29032,15179,9799,5047,333
Orleans County,Vermont,27269,12771,7998,4482,291
Rutland County,Vermont,62368,31617,19355,11584,678
Washington County,Vermont,59278,32200,22324,9129,747
Windham County,Vermont,44407,24081,17585,5997,499
Windsor County,Vermont,56850,31165,21444,9084,637
Accomack County,Virginia,33970,15623,7607,7833,183
Albemarle County,Virginia,97081,50984,29792,20576,616
Alleghany County,Virginia,16404,7369,3553,3715,101
Amelia County,Virginia,12563,6529,2488,3970,71
Amherst County,Virginia,32510,14700,6094,8470,136
Appomattox County,Virginia,14795,7630,2641,4903,86
Arlington County,Virginia,196305,110153,78994,29876,1283
Augusta County,Virginia,73555,33338,9825,23120,393
Bath County,Virginia,4778,2432,1043,1349,40
Bedford County,Virginia,67594,35830,11017,24420,393
Bland County,Virginia,6921,2959,864,2031,64
Botetourt County,Virginia,32955,17406,5693,11471,242
Brunswick County,Virginia,17791,7914,4973,2877,64
Buchanan County,Virginia,24371,8734,4063,4541,130
Buckingham County,Virginia,16819,6994,3489,3428,77
Campbell County,Virginia,54232,25814,8091,17444,279
Caroline County,Virginia,28011,12919,7163,5617,139
Carroll County,Virginia,30067,12579,4109,8187,283
Charles City County,Virginia,7232,4153,2838,1288,27
Charlotte County,Virginia,12654,6157,2705,3372,80
Chesterfield County,Virginia,309837,162088,74310,86413,1365
Clarke County,Virginia,14092,7431,3457,3840,134
Craig County,Virginia,5167,2621,877,1695,49
Culpeper County,Virginia,46056,19741,8802,10711,228
Cumberland County,Virginia,9849,4724,2255,2418,51
Dickenson County,Virginia,16078,6753,3278,3324,151
Dinwiddie County,Virginia,27694,12892,6246,6526,120
Essex County,Virginia,10920,5364,2934,2379,51
Fairfax County,Virginia,1044178,516254,310359,200994,4901
Fauquier County,Virginia,64558,34219,14616,19227,376
Floyd County,Virginia,15101,7516,2937,4441,138
Fluvanna County,Virginia,25461,12735,6185,6420,130
Franklin County,Virginia,55284,25401,9618,15414,369
Frederick County,Virginia,76060,33612,12961,20149,502
Giles County,Virginia,17168,7795,3192,4462,141
Gloucester County,Virginia,36638,19222,6916,12089,217
Goochland County,Virginia,21285,12562,4813,7643,106
Grayson County,Virginia,15938,7220,2480,4540,200
Greene County,Virginia,18131,8260,3174,4980,106
Greensville County,Virginia,12206,4887,3122,1729,36
Halifax County,Virginia,36347,16850,8126,8600,124
Hanover County,Virginia,99404,56248,18447,37344,457
Henrico County,Virginia,300198,154966,86323,67381,1262
Henry County,Virginia,55073,25215,11118,13758,339
Highland County,Virginia,2403,1554,590,930,34
Isle of Wight County,Virginia,34955,19997,8573,11258,166
James City County,Virginia,64436,38603,17352,20912,339
King and Queen County,Virginia,6916,3705,1918,1763,24
King George County,Virginia,22996,10474,4473,5888,113
King William County,Virginia,15604,8388,3344,4966,78
Lancaster County,Virginia,11481,6938,3235,3647,56
Lee County,Virginia,25463,9227,3219,5825,183
Loudoun County,Virginia,292570,139459,74845,63336,1278
Louisa County,Virginia,32475,15353,6978,8182,193
Lunenburg County,Virginia,12936,5650,2703,2900,47
Madison County,Virginia,13332,6699,2862,3758,79
Mathews County,Virginia,9041,5440,1934,3456,50
Mecklenburg County,Virginia,32920,15082,7127,7817,138
Middlesex County,Virginia,10806,6006,2391,3545,70
Montgomery County,Virginia,92724,40653,21031,19028,594
Nelson County,Virginia,15050,8133,4391,3647,95
New Kent County,Virginia,17728,9991,3493,6385,113
Northampton County,Virginia,12586,6586,3800,2713,73
Northumberland County,Virginia,12496,7406,3312,4041,53
Nottoway County,Virginia,15847,6988,3413,3499,76
Orange County,Virginia,33077,15801,7107,8506,188
Page County,Virginia,24208,10389,4235,6041,113
Patrick County,Virginia,18677,8531,2879,5491,161
Pittsylvania County,Virginia,63472,30433,11415,18730,288
Powhatan County,Virginia,27745,14456,4237,10088,131
Prince Edward County,Virginia,22959,9388,5101,4174,113
Prince George County,Virginia,35059,16006,7130,8752,124
Prince William County,Virginia,374776,162446,93435,67621,1390
Pulaski County,Virginia,35051,15050,5918,8857,275
Rappahannock County,Virginia,7420,4405,2105,2227,73
Richmond County,Virginia,9386,3745,1618,2092,35
Roanoke County,Virginia,91704,50975,19812,30571,592
Rockbridge County,Virginia,22363,10195,4347,5732,116
Rockingham County,Virginia,75075,33334,10453,22468,413
Russell County,Virginia,28831,11494,4932,6389,173
Scott County,Virginia,23237,9875,2725,6980,170
Shenandoah County,Virginia,41720,19223,6912,12005,306
Smyth County,Virginia,32386,12302,4239,7817,246
Southampton County,Virginia,18706,9067,4402,4583,82
Spotsylvania County,Virginia,120195,54069,24897,28610,562
Stafford County,Virginia,124323,55455,25716,29221,518
Surry County,Virginia,7061,4325,2626,1663,36
Sussex County,Virginia,12215,5363,3301,2026,36
Tazewell County,Virginia,45020,17061,5596,11201,264
Warren County,Virginia,37259,16126,6997,8879,250
Washington County,Virginia,54475,24500,8063,16077,360
Westmoreland County,Virginia,17305,8377,4577,3719,81
Wise County,Virginia,41489,14138,4995,8914,229
Wythe County,Virginia,29123,12491,4107,8207,177
York County,Virginia,64944,33897,13700,19833,364
Alexandria city,Virginia,132949,70364,50473,19181,710
Bedford city,Virginia,6150,2734,1208,1497,29
Bristol city,Virginia,17631,7359,2665,4579,115
Buena Vista city,Virginia,6664,2423,1108,1282,33
Charlottesville city,Virginia,42130,20044,15705,4078,261
Chesapeake city,Virginia,218458,107521,53994,52625,902
Colonial Heights city,Virginia,17387,8849,2562,6161,126
Covington city,Virginia,5991,2354,1304,1020,30
Danville city,Virginia,43765,20890,12352,8361,177
Emporia city,Virginia,5820,2617,1702,897,18
Fairfax city,Virginia,22112,11398,6575,4691,132
Falls Church city,Virginia,11219,6750,4695,1970,85
Franklin city,Virginia,8538,4427,2819,1576,32
Fredericksburg city,Virginia,23277,9677,6155,3413,109
Galax city,Virginia,6888,2402,1052,1317,33
Hampton city,Virginia,138957,67943,46917,20476,550
Harrisonburg city,Virginia,47286,14675,8444,6048,183
Hopewell city,Virginia,22576,9524,5285,4149,90
Lexington city,Virginia,6963,2479,1543,914,22
Lynchburg city,Virginia,74018,34341,16269,17638,434
Manassas city,Virginia,34858,13627,7518,5975,134
Manassas Park city,Virginia,12744,4140,2463,1634,43
Martinsville city,Virginia,14040,6520,4139,2311,70
Newport News city,Virginia,181287,81295,51972,28667,656
Norfolk city,Virginia,241201,88446,62819,24814,813
Norton city,Virginia,3861,1512,743,744,25
Petersburg city,Virginia,32321,15540,13774,1583,183
Poquoson city,Virginia,12103,7065,1748,5229,88
Portsmouth city,Virginia,95802,46665,32327,13984,354
Radford city,Virginia,16304,5429,2930,2418,81
Richmond city,Virginia,202254,93085,73623,18649,813
Roanoke city,Virginia,95813,40772,24934,15394,444
Salem city,Virginia,24673,12406,5164,7088,154
Staunton city,Virginia,23945,11015,5569,5330,116
Suffolk city,Virginia,82603,39908,22446,17165,297
Virginia Beach city,Virginia,433331,201249,98885,100319,2045
Waynesboro city,Virginia,20920,8860,3906,4815,139
Williamsburg city,Virginia,13296,6787,4328,2353,106
Winchester city,Virginia,26004,10126,5268,4725,133
Adams County,Washington,17782,4858,1552,3222,84
Asotin County,Washington,21393,9780,4139,5451,190
Benton County,Washington,166573,72911,26288,45345,1278
Chelan County,Washington,70813,31958,13781,17605,572
Clallam County,Washington,70769,38519,19470,18199,850
Clark County,Washington,415282,182764,95356,84212,3196
Columbia County,Washington,3903,2228,686,1499,43
Cowlitz County,Washington,101688,45229,24597,19554,1078
Douglas County,Washington,37216,15209,5848,9098,263
Ferry County,Washington,7439,3501,1467,1916,118
Franklin County,Washington,70775,19696,7361,12037,298
Garfield County,Washington,2244,1373,385,968,20
Grant County,Washington,84944,27438,9601,17153,684
Grays Harbor County,Washington,72027,29184,16354,12104,726
Island County,Washington,78375,42159,22058,19426,675
Jefferson County,Washington,29648,19991,13252,6330,409
King County,Washington,1875020,922032,648230,259716,14086
Kitsap County,Washington,246912,124337,68624,53297,2416
Kittitas County,Washington,40015,17868,8030,9471,367
Klickitat County,Washington,20135,10164,4965,4944,255
Lewis County,Washington,74899,34705,13624,20278,803
Lincoln County,Washington,10608,5977,2032,3803,142
Mason County,Washington,59785,28306,15050,12600,656
Okanogan County,Washington,40235,16870,7613,8798,459
Pacific County,Washington,21305,10937,6094,4555,288
Pend Oreille County,Washington,12985,6552,2562,3717,273
Pierce County,Washington,785400,329520,181824,141673,6023
San Juan County,Washington,15590,10531,7374,2958,199
Skagit County,Washington,115808,55886,30053,24687,1146
Skamania County,Washington,10918,5490,2817,2524,149
Snohomish County,Washington,694622,320333,187294,126722,6317
Spokane County,Washington,462263,219511,105786,108314,5411
Stevens County,Washington,43398,22341,8499,13132,710
Thurston County,Washington,244332,126709,75882,48366,2461
Wahkiakum County,Washington,4033,2294,1121,1105,68
Walla Walla County,Washington,57315,24727,10081,14182,464
Whatcom County,Washington,196708,100339,58236,40205,1898
Whitman County,Washington,43802,17589,9070,8104,415
Yakima County,Washington,235272,77062,33792,41946,1324
Barbour County,West Virginia,16241,6232,2419,3685,128
Berkeley County,West Virginia,101629,37292,15994,20841,457
Boone County,West Virginia,24794,8370,4529,3632,209
Braxton County,West Virginia,14587,5409,2704,2629,76
Brooke County,West Virginia,24168,9857,4717,4961,179
Cabell County,West Virginia,95209,34592,15292,18793,507
Calhoun County,West Virginia,7621,2429,993,1366,70
Clay County,West Virginia,9603,3265,1421,1755,89
Doddridge County,West Virginia,8034,3018,735,2218,65
Fayette County,West Virginia,46171,15194,7242,7658,294
Gilmer County,West Virginia,8408,2521,1004,1445,72
Grant County,West Virginia,12022,4218,997,3166,55
Greenbrier County,West Virginia,35457,13732,5881,7567,284
Hampshire County,West Virginia,23664,8347,2983,5222,142
Hancock County,West Virginia,30802,13220,5504,7518,198
Hardy County,West Virginia,13793,5407,1901,3376,130
Harrison County,West Virginia,68441,31872,13582,17824,466
Jackson County,West Virginia,29101,12236,4861,7148,227
Jefferson County,West Virginia,52184,22545,11687,10600,258
Kanawha County,West Virginia,192414,82484,40594,40952,938
Lewis County,West Virginia,16422,6606,2109,4335,162
Lincoln County,West Virginia,21881,6835,3029,3637,169
Logan County,West Virginia,36548,13465,5873,7326,266
McDowell County,West Virginia,22494,6430,3430,2882,118
Marion County,West Virginia,56141,23607,11618,11501,488
Marshall County,West Virginia,33248,14001,5996,7759,246
Mason County,West Virginia,27097,10603,4484,5853,266
Mercer County,West Virginia,61848,21022,7450,13246,326
Mineral County,West Virginia,27824,11547,3750,7616,181
Mingo County,West Virginia,26850,8338,3582,4587,169
Monongalia County,West Virginia,92200,33379,17060,15775,544
Monroe County,West Virginia,13607,5575,2014,3397,164
Morgan County,West Virginia,17520,7276,2721,4428,127
Nicholas County,West Virginia,26138,9361,4357,4804,200
Ohio County,West Virginia,44469,19540,8593,10694,253
Pendleton County,West Virginia,7761,3395,1310,2035,50
Pleasants County,West Virginia,7702,2975,1142,1772,61
Pocahontas County,West Virginia,8807,3642,1548,2011,83
Preston County,West Virginia,33067,11796,4205,7325,266
Putnam County,West Virginia,55051,24780,9334,15162,284
Raleigh County,West Virginia,78379,28259,10237,17548,474
Randolph County,West Virginia,29236,10833,4539,6060,234
Ritchie County,West Virginia,10516,3846,998,2781,67
Roane County,West Virginia,15048,5563,2511,2943,109
Summers County,West Virginia,13712,5316,2290,2891,135
Taylor County,West Virginia,16792,6203,2462,3605,136
Tucker County,West Virginia,7160,3507,1288,2123,96
Tyler County,West Virginia,9363,3741,1241,2415,85
Upshur County,West Virginia,23929,8971,2925,5911,135
Wayne County,West Virginia,42767,15430,6137,8947,346
Webster County,West Virginia,9260,3057,1552,1386,119
Wetzel County,West Virginia,16645,6454,2942,3342,170
Wirt County,West Virginia,5745,2326,782,1496,48
Wood County,West Virginia,86783,36002,12573,22896,533
Wyoming County,West Virginia,23957,7530,2735,4621,174
Adams County,Wisconsin,21101,9986,5806,3974,206
Ashland County,Wisconsin,16145,8574,5818,2634,122
Barron County,Wisconsin,46009,22886,12078,10457,351
Bayfield County,Wisconsin,15160,9468,5972,3365,131
Brown County,Wisconsin,244016,124754,67269,55854,1631
Buffalo County,Wisconsin,13734,7000,3949,2923,128
Burnett County,Wisconsin,15696,8688,4337,4200,151
Calumet County,Wisconsin,48014,26474,13295,12722,457
Chippewa County,Wisconsin,61524,30231,16239,13492,500
Clark County,Wisconsin,34644,14187,7454,6383,350
Columbia County,Wisconsin,56362,29272,16661,12193,418
Crawford County,Wisconsin,16808,7981,4987,2830,164
Dane County,Wisconsin,477791,282939,205984,73065,3890
Dodge County,Wisconsin,89239,42823,19183,23015,625
Door County,Wisconsin,28023,17481,10142,7112,227
Douglas County,Wisconsin,43830,24066,15830,7835,401
Dunn County,Wisconsin,43382,22989,13002,9566,421
Eau Claire County,Wisconsin,97176,55010,33146,20959,905
Florence County,Wisconsin,4564,2685,1134,1512,39
Fond du Lac County,Wisconsin,101122,52323,23463,28164,696
Forest County,Wisconsin,9620,4683,2673,1963,47
Grant County,Wisconsin,50834,24320,14875,9068,377
Green County,Wisconsin,36598,18534,11502,6730,302
Green Lake County,Wisconsin,19102,9536,4000,5393,143
Iowa County,Wisconsin,23701,11969,7987,3829,153
Iron County,Wisconsin,6101,3432,1914,1464,54
Jackson County,Wisconsin,20348,9251,5572,3552,127
Jefferson County,Wisconsin,83140,43166,21448,21096,622
Juneau County,Wisconsin,26825,11530,6186,5148,196
Kenosha County,Wisconsin,164636,78789,45836,31609,1344
Kewaunee County,Wisconsin,20636,10787,5902,4711,174
La Crosse County,Wisconsin,112761,63218,38524,23701,993
Lafayette County,Wisconsin,16768,7831,4732,2984,115
Langlade County,Wisconsin,20248,10402,5182,5081,139
Lincoln County,Wisconsin,29094,15268,8424,6519,325
Manitowoc County,Wisconsin,81698,42414,22428,19234,752
Marathon County,Wisconsin,133036,67940,36367,30345,1228
Marinette County,Wisconsin,42019,21255,11195,9726,334
Marquette County,Wisconsin,15485,7846,4068,3654,124
Menominee County,Wisconsin,4214,1448,1257,185,6
Milwaukee County,Wisconsin,934752,475192,319819,149445,5928
Monroe County,Wisconsin,44157,19152,10198,8666,288
Oconto County,Wisconsin,37816,18968,9927,8755,286
Oneida County,Wisconsin,36500,21927,11907,9630,390
Outagamie County,Wisconsin,174388,91563,50294,39677,1592
Ozaukee County,Wisconsin,85994,53365,20579,32172,614
Pepin County,Wisconsin,7545,3771,2102,1616,53
Pierce County,Wisconsin,40758,22107,11803,9812,492
Polk County,Wisconsin,44331,22643,10876,11282,485
Portage County,Wisconsin,69641,39422,24817,13810,795
Price County,Wisconsin,14411,8194,4559,3461,174
Racine County,Wisconsin,194730,100642,53408,45954,1280
Richland County,Wisconsin,18205,8450,5041,3298,111
Rock County,Wisconsin,160647,79169,50529,27364,1276
Rusk County,Wisconsin,14884,7272,3855,3253,164
St. Croix County,Wisconsin,83192,44821,21177,22837,807
Sauk County,Wisconsin,61231,30626,18617,11562,447
Sawyer County,Wisconsin,16650,9085,4765,4199,121
Shawano County,Wisconsin,41894,20089,10259,9538,292
Sheboygan County,Wisconsin,115652,62107,30395,30801,911
Taylor County,Wisconsin,20577,9346,4563,4586,197
Trempealeau County,Wisconsin,28452,13314,8321,4808,185
Vernon County,Wisconsin,29431,14075,8463,5367,245
Vilas County,Wisconsin,21767,13750,6491,7055,204
Walworth County,Wisconsin,101916,50422,24177,25485,760
Washburn County,Wisconsin,16003,9112,4693,4303,116
Washington County,Wisconsin,130795,74411,25719,47729,963
Waukesha County,Wisconsin,386691,232897,85339,145152,2406
Waupaca County,Wisconsin,52593,25511,12952,12232,327
Waushara County,Wisconsin,24760,11849,5868,5770,211
Winnebago County,Wisconsin,164910,87677,48167,37946,1564
Wood County,Wisconsin,74519,39052,21710,16581,761
Albany County,Wyoming,34643,17201,8644,7936,621
Big Horn County,Wyoming,11419,5341,1108,4045,188
Campbell County,Wyoming,42846,16385,2990,13011,384
Carbon County,Wyoming,15658,6900,2336,4331,233
Converse County,Wyoming,13486,6501,1380,4922,199
Crook County,Wyoming,6823,3706,612,2967,127
Fremont County,Wyoming,38907,17715,6016,11083,616
Goshen County,Wyoming,12772,5965,1832,3942,191
Hot Springs County,Wyoming,4698,2564,619,1834,111
Johnson County,Wyoming,8460,4375,908,3334,133
Laramie County,Wyoming,89077,41806,16072,24549,1185
Lincoln County,Wyoming,17629,8615,1823,6485,307
Natrona County,Wyoming,73682,33473,10475,21906,1092
Niobrara County,Wyoming,2467,1304,244,1017,43
Park County,Wyoming,27594,15049,3757,10839,453
Platte County,Wyoming,8622,4597,1407,3002,188
Sheridan County,Wyoming,28465,15039,4458,10177,404
Sublette County,Wyoming,9474,4375,936,3316,123
Sweetwater County,Wyoming,42358,16833,5762,10360,711
Teton County,Wyoming,20988,12359,7472,4565,322
Uinta County,Wyoming,20613,8418,2317,5763,338
Washakie County,Wyoming,8229,4100,1042,2956,102
Weston County,Wyoming,7133,3414,658,2618,138
